chr	start	end	SDOA	TAD_length	Alu	GM12878_CTCF	GM12878_RNAseq	GM12878_H3K27me3	GM12878_DHS	GM12878_H3K4me3	GM12878_MRE
chr5	76110000	76320000	0.951440374	22	0.677576607	0.345101738	0.007255691	0.52193253	0.307273306	0.121954168	0.454210413
chr5	76320000	76410000	1.130425295	10	0.325502487	0.349196797	0.687493062	0.220224696	0.431335437	0.938536675	0.366614421
chr5	76410000	76800000	0.954076847	40	0.208178514	0.375256259	0.229891767	0.462471862	0.376475094	0.256633806	0.197929525
chr5	76800000	76940000	0.967992911	15	0.209251599	0.34845224	0.187569417	0.33623592	0.344796676	0.486449474	0.642289861
chr5	76940000	77090000	0.933712575	16	0.368282814	0.328349227	1.007880844	0.22132582	0.310324221	0.595661346	0.164213416
chr5	77090000	77300000	1.003311544	22	0.322845324	0.378606761	0.081904332	0.313348282	0.41746327	0.161329505	0.244910255
chr5	77300000	77580000	0.917736897	29	0.334802559	0.335887857	0.69769842	0.113612348	0.249320345	0.081416712	0.049599777
chr5	77580000	77670000	1.125618551	10	0.455703482	0.625427098	0.204150741	0.254359524	0.420606746	1.868140982	0.494471624
chr5	77670000	77930000	1.024249165	27	0.270417451	0.375256259	0.513230774	0.192866013	0.422278351	0.133617429	0.10565633
chr5	77930000	78060000	1.218444309	14	0.482888306	0.317524527	0.086796769	0.176857371	0.491092464	0.842783652	0.179146177
chr5	78060000	78170000	1.005875098	12	0.273929366	0.3155564	0.150248068	0.201805903	0.336800564	0.086133549	0.09600852
chr5	78170000	78300000	1.111041193	14	0.315487026	0.431183875	0.16129205	0.214210868	0.428001937	0.592775504	0.15402345
chr5	78300000	78440000	0.976413982	15	0.364695644	0.629894435	0.009706938	0.653359482	0.336655493	0.098028182	0.202759528
chr5	78440000	78610000	0.885769026	18	1.117649718	0.317312278	0.145142658	0.224434874	0.296713262	0.677583922	0.25549496
chr5	78610000	78810000	0.903684179	21	0.573349382	0.288478249	0.274265119	0.237347166	0.251751881	0.234857478	0.115834556
chr5	78810000	79010000	1.033418991	21	0.711455437	0.31896782	0.830551103	0.213067394	0.336950307	0.476318528	0.168486627
chr5	79010000	79380000	0.894755967	38	0.278248072	0.422163291	0.099298027	0.629961671	0.354179834	0.223947228	0.20681354
chr5	79380000	79610000	1.044486926	24	0.902511245	0.336506971	0.121066021	0.227932561	0.391846904	0.42392686	0.213660578
chr5	79610000	79780000	0.949714161	18	0.708993653	0.336626938	0.332394855	0.202865808	0.260785142	0.3587209	0.226587941
chr5	79780000	79970000	0.966230791	20	0.629957446	0.362912303	1.236620545	0.316080393	0.287442548	0.52224131	1.861899325
chr5	79970000	80490000	0.917830662	53	0.365385485	0.330604372	0.143499768	0.371629175	0.301478634	0.084587563	0.124028792
chr5	80490000	80610000	1.085959174	13	0.334802559	0.531613034	0.36954182	0.289044914	0.373800204	0.653657936	0.270636733
chr5	80610000	80720000	0	12	0.479376391	0.232403024	0.234045059	0.370277796	0.253874097	0.081957377	0.129028791
chr5	80720000	81040000	0.848719279	33	0.264180144	0.257988678	1.016826261	0.108391843	0.250518871	0.075187411	0.051888998
chr5	81040000	81160000	1.146053755	13	0.209251599	0.457343566	0.067033433	0.333640415	0.495981057	0.835495429	0.306501187
chr5	81160000	81270000	1.05855771	12	0.380457453	0.289970746	0.013539797	0.381989746	0.378212163	0.439542113	0.1703735
chr5	81270000	81460000	0.912558528	20	0.2775337	0.230831975	0.272480611	0.131960956	0.256292808	0.07404463	0.067953703
chr5	81460000	81590000	1.021497966	14	0.270417451	0.523193823	6.655316493	0.164660311	0.31985091	0.733239446	0.096029864
chr5	81590000	81930000	0.814333988	35	0.167401279	0.331108464	0.021882426	0.366382645	0.266888245	0.081911317	0.158180647
chr5	81930000	82760000	0.947354804	84	0.171435045	0.270139295	0.188878324	0.20560496	0.260604534	0.190185644	0.09690114
chr5	82760000	82900000	1.007212213	15	0.155444045	0.395359273	0.234045059	0.443831414	0.320805881	0.216564353	0.303049188
chr5	82900000	86310000	0.716541376	342	0.15021933	0.234191269	0.033355361	0.251937698	0.183864254	0.086217746	0.141748174
chr5	86310000	86720000	1.104501046	42	0.328678122	0.311188117	0.558704946	0.186116725	0.29577938	0.561758807	0.106458058
chr5	86720000	87050000	0.566326375	34	0.116673619	0.238088725	0.000478365	0.306913145	0.19660469	0.066644746	0.103130539
chr5	87050000	87600000	0.811093606	56	0.144573832	0.263105809	0.298437088	0.287573412	0.220985783	0.24921307	0.152614699
chr5	87600000	88000000	0.752916243	41	0.196696503	0.367633866	0.052574345	0.500212869	0.286314043	0.158772843	0.434188818
chr5	88000000	88190000	1.090832481	20	0.211454248	0.34686516	3.746346509	0.16169129	0.396137803	2.059045165	0.243058989
chr5	88190000	88370000	1.0251326	19	0.158101208	0.286654087	0.423057988	0.203707844	0.272298376	0.088685655	0.046801841
chr5	88370000	88530000	1.092173161	17	0.130782249	0.269715436	0.067476701	0.185814587	0.274149601	0.104078039	0.051125924
chr5	88530000	88750000	1.186067817	23	0.076091491	0.288904677	0.147845846	0.198652686	0.333031179	0.166785873	0.050362851
chr5	88750000	89460000	0.915380575	72	0.109636049	0.255346028	0.011358595	0.20490202	0.243488834	0.076266608	0.075576518
chr5	89460000	89560000	0.980241569	11	0.08370064	0.220463052	0.003294476	0.313159518	0.207619097	0.076945971	0.1214813
chr5	89560000	89700000	1.022714827	15	0.221208833	0.393684022	0.076184755	0.232887616	0.24580422	0.090645307	0.057557544
chr5	89700000	89850000	1.039228407	16	0.3794429	0.431544698	0.574977559	0.246431435	0.34198017	1.586771387	0.350403348
chr5	89850000	90110000	0.958490121	27	0.199593833	0.371648026	0.004250085	0.352952426	0.274178728	0.095630325	0.229626424
chr5	90110000	90380000	0.925489039	28	0.192201469	0.285785438	0.003380905	0.309782739	0.236592171	0.076988506	0.112482685
chr5	90380000	90510000	1.008677556	14	0.334802559	0.250772212	0.000633553	0.369723384	0.272518451	0.083483286	0.103543203
chr5	90510000	90720000	1.14399261	22	0.797148949	0.354036411	0.126418976	0.417168496	0.372528989	0.626724112	0.273107637
chr5	90720000	90920000	0	21	0.188326439	0.261506705	0.054290218	0.285411206	0.211519291	0.073500629	0.09614726
chr5	92910000	93140000	0.933689475	24	0.192875387	0.395650621	0.466210118	0.396404453	0.370016351	0.166524862	0.622933388
chr5	93140000	93490000	0.808015614	36	0.215230216	0.26066908	0.319505333	0.126849425	0.220131094	0.179814038	0.066016758
chr5	93490000	93840000	0.727425096	36	0.18174996	0.266029884	0.053397964	0.370071872	0.214104996	0.070875606	0.124271969
chr5	93840000	94050000	1.00798253	22	0.38661724	0.251287673	0.306046353	0.141101109	0.222110943	0.477699399	0.091714167
chr5	94050000	94270000	0.965072484	23	0.186424152	0.416832947	0.302492788	0.145047993	0.298728056	0.083523442	0.045645669
chr5	94270000	94440000	1.058392523	18	0.13293631	0.320071515	0.232874228	0.152149356	0.294151741	0.602259288	0.082411937
chr5	94440000	94970000	0.844023575	54	0.194248654	0.303568153	0.337165781	0.389486073	0.277250323	0.287220175	0.164939056
chr5	94970000	95090000	1.127771373	13	0.279002132	0.500341679	0.080245654	0.20893818	0.388757261	1.124042819	0.311079628
chr5	95090000	95200000	1.155015117	12	0.334802559	0.79741955	0.398768854	0.26306841	0.616457942	1.418854468	0.209220878
chr5	95200000	95310000	1.221289234	12	0.266320217	0.46267391	1.562941798	0.214418772	0.460691123	1.941920022	0.409839837
chr5	95310000	95680000	0.948554692	38	0.151566023	0.29982468	0.073717608	0.286321865	0.298997862	0.092962155	0.061293363
chr5	95680000	95930000	0.883362804	26	0.164053254	0.282380335	0.027316696	0.534749607	0.304957351	0.10749467	0.168242444
chr5	95930000	96070000	1.06147117	15	0.304909473	0.510951603	0.338370129	0.37658423	0.430130337	0.743619643	0.295200432
chr5	96070000	96350000	1.132510417	29	0.307898782	0.415462287	1.416502077	0.188292115	0.411846485	1.284210205	0.231865332
chr5	96350000	96520000	0.976574204	18	0.226484084	0.42354291	1.161423877	0.33053136	0.355650526	0.411752144	0.108266663
chr5	96520000	96890000	0.923467334	38	0.119895511	0.296655286	0.142426723	0.193648932	0.216296544	0.132537029	0.078287216
chr5	96890000	98090000	0.775729061	121	0.123458443	0.243916568	0.058282482	0.22520728	0.195735494	0.067375576	0.128679627
chr5	98090000	98410000	1.013410572	33	0.439428358	0.541629639	0.928651844	0.205015428	0.371867462	0.796376442	0.261257288
chr5	98410000	98790000	0	39	0.143172147	0.245644722	0.003901353	0.271224099	0.183191562	0.070871289	0.173739786
chr5	98790000	98880000	0	10	0.418503198	0.06254271	0.030199362	0.069370779	0.048636731	0.014674605	0.39442421
chr5	98880000	99450000	0.628662957	58	0.167401279	0.172815382	0.00526201	0.194029548	0.160246115	0.055609028	0.184047972
chr5	99450000	100260000	0.924242865	82	0.15086782	0.282889942	0.271870523	0.155380758	0.204747361	0.548773503	0.178012799
chr5	100260000	100410000	0.894336615	16	0.100440768	0.211081646	0.1152609	0.118921336	0.175698087	0.068141208	0.069592303
chr5	100410000	101260000	0.631360058	86	0.113242042	0.224877832	0.002608127	0.223268979	0.175404069	0.066542389	0.160837938
chr5	101260000	101560000	0.697998632	31	0.10602081	0.287696465	0.005353523	0.197211215	0.177136993	0.061059116	0.207250761
chr5	101560000	101890000	0.801550793	34	0.192765109	0.287838608	0.012395882	0.255861056	0.197189892	0.0922238	0.161309112
chr5	101890000	102080000	0.874419985	20	0.118943014	0.454257577	0.002962138	0.36354461	0.22396723	0.081600205	0.162574816
chr5	102080000	102360000	0.949230245	29	0.131529577	0.283117445	0.346679857	0.160685377	0.298289155	0.317873813	0.1266702
chr5	102360000	102450000	0.836485608	10	0.251101919	0.297077872	0.16807928	0.17728088	0.197197541	0.088047628	0.076985637
chr5	102450000	102570000	0.986546625	13	0.223201706	0.504250598	1.144944769	0.101578641	0.241427094	0.876648125	0.181357134
chr5	102570000	102830000	0.997734108	27	0.109454683	0.34819451	0.063117723	0.412031936	0.31529243	0.395772617	0.156253972
chr5	102830000	102910000	0.97701221	9	0.125550959	0.331280916	0.085450469	0.369151647	0.253938641	0.296442966	0.146128574
chr5	102910000	103790000	0.784056244	89	0.177863859	0.269182402	0.003657929	0.277145272	0.20186433	0.064600162	0.148868702
chr5	103790000	104410000	0.439418748	63	0.116100887	0.220538709	0.001416979	0.198042386	0.170384636	0.06464647	0.132676327
chr5	104410000	104520000	0	12	0.121746385	0.151381786	0.000249582	0.120723174	0.123752865	0.048025979	0.08074705
chr5	104520000	105430000	0.495493159	92	0.148085747	0.194071403	0.000678807	0.198637836	0.161467141	0.062912197	0.132087183
chr5	105430000	106590000	0.820742965	117	0.139260547	0.257179936	0.005017449	0.257235735	0.185278829	0.066431738	0.135458702
chr5	106590000	106720000	1.188939528	14	0.128770215	0.285050427	0.045246248	0.506177994	0.317986739	0.10380197	0.089220901
chr5	106720000	106920000	1.188439034	21	0.251101919	0.345939364	0.475948816	0.464288716	0.338767873	0.145565698	0.151088552
chr5	106920000	107020000	1.056095092	11	0.142291087	0.450307511	0.958006139	0.497487589	0.351282575	0.724096038	0.612595401
chr5	107020000	107730000	0.836482426	72	0.180368984	0.302913723	0.2358141	0.218301607	0.264347115	0.192647995	0.077940972
chr5	107730000	107990000	0.922651418	27	0.206032344	0.313014235	0.008896141	0.377727705	0.263241289	0.073103089	0.143575213
chr5	107990000	108260000	1.018240211	28	0.328602511	0.28404814	0.19733809	0.191962527	0.305957013	0.474478886	0.138596756
chr5	108260000	108510000	0.863396097	26	0.167401279	0.194195114	0.412935101	0.127642234	0.230164494	0.105427464	0.051278539
chr5	108510000	108660000	0.838654732	16	0.133921023	0.243916568	0.120614423	0.349496593	0.330393184	0.087664812	0.124533594
chr5	108660000	108820000	0.955165563	17	0.350496428	0.312224934	0.728817	0.198821608	0.34181135	0.626621572	0.187525311
chr5	108820000	109010000	0	20	0.140969498	0.243175931	0.001625564	0.457429875	0.241006915	0.084622434	0.15743411
chr5	109010000	109210000	0.975154963	21	0.154846183	0.363529501	0.343277526	0.18779661	0.290715961	0.590301925	0.177033051
chr5	109210000	109970000	0.707030998	77	0.093612557	0.251199502	0.006312606	0.359111139	0.218895183	0.081071314	0.135626273
chr5	109970000	110090000	1.114577895	13	0.118575906	0.263852057	0.344204097	0.222977505	0.299298914	0.662271291	0.21467801
chr5	110090000	110420000	0.874401287	34	0.124282768	0.29921001	0.209523676	0.351358492	0.231418431	0.080217306	0.237893943
chr5	110420000	110860000	0.978523767	45	0.152182981	0.362463432	1.236348796	0.177030625	0.318745383	0.844630805	0.197566665
chr5	110860000	111010000	0.942163228	16	0.133921023	0.343984904	0.014596359	0.323069629	0.279324616	0.095321128	0.138981119
chr5	111010000	111500000	1.059411194	50	0.126405048	0.345101738	0.117253647	0.210741551	0.280354983	0.387425189	0.112934877
chr5	111500000	111860000	0.95972954	37	0.237151812	0.408482074	0.022744848	0.555241515	0.290431967	0.136537626	0.195262029
chr5	111860000	112010000	0.906899893	16	0.251101919	0.397146207	0.079616501	0.558930279	0.300983949	0.18030623	0.14549268
chr5	112010000	112120000	1.125784563	12	0.395675751	0.356067018	0.279843266	0.224328884	0.378590822	0.86342358	0.198399108
chr5	112120000	112340000	1.046271407	23	0.738087459	0.47226853	0.933996398	0.177931544	0.413513571	1.361432102	0.189103486
chr5	112340000	112670000	0.767048455	34	0.2688566	0.333324215	0.313703157	0.745660801	0.401585791	0.124937148	0.260369926
chr5	112670000	112840000	0.869628726	18	0.300337589	0.274544101	0.001816807	0.511245155	0.290743804	0.086133549	0.297149796
chr5	112840000	112960000	1.007134062	13	0.237151812	0.342030444	0.663871212	0.182511217	0.232465482	0.504838303	0.167876169
chr5	112960000	113670000	0.673381782	72	0.155612457	0.261952653	0.003799088	0.341549893	0.221131914	0.077965016	0.185803022
chr5	113670000	113810000	1.025923352	15	0.125550959	0.418812789	0.03613138	0.252707839	0.301304908	0.556996953	0.355810269
chr5	113810000	114400000	0.476282948	60	0.096468534	0.225392266	0.003152553	0.240866096	0.200984851	0.067933579	0.193587865
chr5	114400000	114620000	1.003209929	23	0.273929366	0.303829642	0.204532046	0.430639383	0.290948321	0.342707122	0.424962566
chr5	114620000	114970000	1.048202643	36	0.126746683	0.307576112	0.248752541	0.331847156	0.369820671	0.823600796	0.201800236
chr5	114970000	115170000	0.964482041	21	0.196696503	0.361184149	0.094235738	0.582714546	0.282290784	0.084123767	0.288594395
chr5	115170000	115420000	0.942422762	26	0.204229561	0.319905961	0.371699244	0.482027815	0.333129631	0.466039925	0.300345727
chr5	115420000	115730000	0.956971487	32	0.143101094	0.276146239	0.389071405	0.151528799	0.245896703	0.228578064	0.071384295
chr5	115730000	115890000	0.862458217	17	0.11508838	0.363529501	0.102823682	0.261998568	0.382138605	0.090081337	0.076688886
chr5	115890000	116120000	1.085070631	24	0.243823602	0.425222446	0.013577777	0.310660446	0.391451781	0.505816148	0.330311292
chr5	116120000	116300000	0.978724612	19	0.451053447	0.294471925	0.004003703	0.334741538	0.297268877	0.086133549	0.113443593
chr5	116300000	118150000	0.74788881	186	0.133468588	0.253678302	0.002871536	0.297249772	0.21202076	0.07731844	0.157514868
chr5	118150000	118310000	0.859475046	17	0.381884168	0.236001007	0.193593356	0.167233129	0.238981584	0.075007966	0.078787338
chr5	118310000	118420000	1.167401396	12	0.814178949	0.473334599	1.075883485	0.149552589	0.347884965	1.381790941	0.29274274
chr5	118420000	118590000	0.75980405	18	0.4480446	0.28558105	1.328691201	0.106679434	0.228019943	0.084106878	0.04740033
chr5	118590000	118780000	1.220895826	20	0.308370778	0.546837246	1.488655176	0.203939659	0.47175016	2.645357746	0.298482221
chr5	118780000	119120000	0.903647459	35	0.142783444	0.282132004	0.21224338	0.302841343	0.255439358	0.174800438	0.152345379
chr5	119120000	120790000	0.552491164	168	0.12580156	0.219929379	0.002819374	0.225202829	0.187191655	0.06684376	0.15659913
chr5	120790000	121280000	0.662021248	50	0.119572342	0.218261293	0.000756385	0.245325817	0.174477102	0.066797446	0.167128668
chr5	121280000	121500000	0.73763288	23	0.175010428	0.341142054	0.308919511	0.272978521	0.27528558	0.326263445	0.295378812
chr5	121500000	121830000	0.833868089	34	0.114137236	0.346117042	0.00472125	0.442951946	0.272267777	0.0873516	0.199879009
chr5	121830000	122000000	0.787234176	18	0.196942682	0.302136473	0.003270252	0.408063408	0.234390335	0.080391313	0.163746594
chr5	122000000	122200000	0.98174467	21	0.564979318	0.272060788	0.36198054	0.285411206	0.317562932	0.522256421	0.23838416
chr5	122200000	122370000	0.986647631	18	0.310184723	0.324210371	0.05430233	0.458196912	0.34605039	0.078364641	0.145791924
chr5	122370000	122680000	0.786367648	32	0.137701052	0.29884319	0.004693743	0.633288082	0.314507393	0.094839521	0.523123803
chr5	122680000	122980000	0.984200534	31	0.245521876	0.384637665	0.404236769	0.254029187	0.336022591	0.503976968	0.152411213
chr5	122980000	123260000	0.750295717	29	0.113593725	0.26133918	0.001274648	0.349331424	0.222083896	0.080391313	0.124926032
chr5	123260000	123970000	0.941020245	72	0.167401279	0.248078742	0.00130503	0.46605439	0.270650999	0.08847897	0.143457817
chr5	123970000	124090000	1.115318953	13	0.258076972	0.36743842	0.019046189	0.574786457	0.574900043	0.592407412	0.296581231
chr5	124090000	124240000	0.944471089	16	0.50778388	0.301768575	0.001784508	0.339586481	0.298459552	0.088047628	0.093603682
chr5	124240000	125660000	0.811474775	143	0.13085593	0.268724443	0.002682562	0.325637883	0.235920974	0.087023192	0.147756822
chr5	125660000	125970000	1.046789742	32	0.618304725	0.437294592	0.184384377	0.364756033	0.348916563	0.457341362	0.21110059
chr5	125970000	126160000	1.16315298	20	1.202646033	0.406116149	0.656944505	0.154389103	0.359527391	1.034811484	0.289485987
chr5	126160000	126420000	1.044768249	27	0.26397894	0.353606859	0.50005815	0.199345701	0.402515229	0.551254716	0.241131224
